"","match_api_id","trailing5_home","trailing5_away","h2h","trailing10_home","trailing10_away","home_bet_avg","away_bet_avg","tie_bet_avg","bet_avg_winner","bet_vote"
"14230",1028633,0.2,0,-1,0.222222222222,0.125,2.47,2.64333333333,3.32777777778,"home","home"
"14231",1028634,0.25,0.333333333333,0.4,0.5,0.666666666667,1.85,3.87555555556,3.5,"home","home"
"14232",1028635,0.6,0,1,0.5,0.166666666667,1.24333333333,10.4444444444,5.33333333333,"home","home"
"14233",1028636,0.25,0.25,0.666666666667,0.222222222222,0.222222222222,1.42888888889,6.91666666667,4.19777777778,"home","home"
"14234",1028637,0.5,0.333333333333,0.75,0.666666666667,0.25,1.57555555556,5.37222222222,3.82777777778,"home","home"
"14235",1028638,0.75,0.666666666667,0.6,0.666666666667,0.625,1.16888888889,13.5,6.61111111111,"home","home"
"14236",1028639,0.333333333333,0.75,0.333333333333,0.5,0.875,4.23111111111,1.75222222222,3.63333333333,"away","away"
"14237",1028640,0.75,1,0.25,0.5,1,2.73666666667,2.38444444444,3.4,"away","away"
"14238",1028641,1,0.8,0.333333333333,1,0.875,3.37777777778,1.98,3.58333333333,"away","away"
"14239",1028642,0.666666666667,0.8,0,0.5,0.6,1.95888888889,3.49444444444,3.46666666667,"home","home"
"14240",1028643,0.2,0.666666666667,0.5,0.222222222222,0.833333333333,4.46222222222,1.68777777778,3.76111111111,"away","away"
"14241",1028644,0.666666666667,0.25,1,0.8,0.125,1.21555555556,12.0555555556,5.61111111111,"home","home"
"14242",1028646,0,0.333333333333,0.333333333333,0.166666666667,0.5,3.93333333333,1.83766666667,3.51111111111,"away","away"
"14243",1028647,0,0.8,0,0.25,0.875,6.48888888889,1.436,4.23444444444,"away","away"
"14244",1028648,0.666666666667,0.25,0.5,0.666666666667,0.333333333333,1.57744444444,5.32777777778,3.77222222222,"home","home"
"14245",1028650,0.2,1,0.25,0.222222222222,0.625,6.44444444444,1.45711111111,4.11222222222,"away","away"
